//JobNo,Skill-ID,MaxLv{,BaseLvReq,JobLvReq},Prerequisite Skill-ID-1,Prerequisite Skill-ID-1-Lv,PrereqSkill-ID-2,PrereqSkill-ID-2-Lv,PrereqSkill-ID-3,PrereqSkill-ID-3-Lv,PrereqSkill-ID-4,PrereqSkill-ID-4-Lv,PrereqSkill-ID-5,PrereqSkill-ID-5-Lv//CLASS_SKILLNAME#Skill Name#
//Novice
4084,5014,5,0,0,0,0,0,0,0,0,0,0,0,0 // ALL_FULL_THROTTLE#烈火戰車#
//Ranger (Warg) (Trans)
4085,1,9,0,0,0,0,0,0,0,0,0,0,0,0 // NV_BASIC#基本技能#
4085,142,1,0,0,0,0,0,0,0,0,0,0,0,0 // NV_FIRSTAID#緊急治療#
4085,43,10,0,0,0,0,0,0,0,0,0,0,0,0 // AC_OWL#鶚梟之眼#
4085,44,10,43,3,0,0,0,0,0,0,0,0,0,0 // AC_VULTURE#蒼鷹之眼#
4085,45,10,44,1,0,0,0,0,0,0,0,0,0,0 // AC_CONCENTRATION#心神凝聚#
4085,46,10,0,0,0,0,0,0,0,0,0,0,0,0 // AC_DOUBLE#二連矢#
4085,47,10,46,5,0,0,0,0,0,0,0,0,0,0 // AC_SHOWER#箭雨#
4085,147,1,0,0,0,0,0,0,0,0,0,0,0,0 // AC_MAKINGARROW#製作箭#
4085,148,1,0,0,0,0,0,0,0,0,0,0,0,0 // AC_CHARGEARROW#衝鋒箭#
4085,115,5,0,0,0,0,0,0,0,0,0,0,0,0 // HT_SKIDTRAP#滑動陷阱#
4085,116,5,0,0,0,0,0,0,0,0,0,0,0,0 // HT_LANDMINE#地雷陷阱#
4085,117,5,115,1,0,0,0,0,0,0,0,0,0,0 // HT_ANKLESNARE#定位陷阱#
4085,118,5,117,1,0,0,0,0,0,0,0,0,0,0 // HT_SHOCKWAVE#魔耗陷阱#
4085,119,5,120,1,0,0,0,0,0,0,0,0,0,0 // HT_SANDMAN#睡魔陷阱#
4085,120,5,115,1,0,0,0,0,0,0,0,0,0,0 // HT_FLASHER#強光陷阱#
4085,121,5,120,1,0,0,0,0,0,0,0,0,0,0 // HT_FREEZINGTRAP#霜凍陷阱#
4085,122,5,116,1,119,1,121,1,0,0,0,0,0,0 // HT_BLASTMINE#定時爆炸陷阱#
4085,123,5,118,1,122,1,0,0,0,0,0,0,0,0 // HT_CLAYMORETRAP#爆散陷阱#
4085,124,1,116,1,0,0,0,0,0,0,0,0,0,0 // HT_REMOVETRAP#陷阱移除#
4085,125,1,118,1,124,1,0,0,0,0,0,0,0,0 // HT_TALKIEBOX#陷阱探查#
4085,126,10,0,0,0,0,0,0,0,0,0,0,0,0 // HT_BEASTBANE#動物殺手#
4085,127,1,126,1,0,0,0,0,0,0,0,0,0,0 // HT_FALCON#馴鷹術#
4085,128,10,129,5,0,0,0,0,0,0,0,0,0,0 // HT_STEELCROW#鋼製喙#
4085,129,5,127,1,0,0,0,0,0,0,0,0,0,0 // HT_BLITZBEAT#閃電衝擊#
4085,130,4,45,1,127,1,0,0,0,0,0,0,0,0 // HT_DETECTING#獵鷹尋敵#
4085,131,5,124,1,127,1,0,0,0,0,0,0,0,0 // HT_SPRINGTRAP#爆破陷阱#
4085,1009,1,0,0,0,0,0,0,0,0,0,0,0,0 // HT_PHANTASMIC#幻影箭#
4085,380,10,43,10,44,10,45,10,127,1,0,0,0,0 // SN_SIGHT#狙殺瞄準#
4085,381,5,128,3,44,5,129,5,127,1,0,0,0,0 // SN_FALCONASSAULT#獵鷹突擊#
4085,382,5,45,10,46,5,0,0,0,0,0,0,0,0 // SN_SHARPSHOOTING#銳利射擊#
4085,383,10,45,9,0,0,0,0,0,0,0,0,0,0 // SN_WINDWALK#風之步#
4085,410,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CALLBABY#寶貝請來這裡#
4085,499,1,46,10,0,0,0,0,0,0,0,0,0,0 // HT_POWER#動物猛擊#
4085,2233,10,2236,5,0,0,0,0,0,0,0,0,0,0 // RA_ARROWSTORM#箭雨風暴#
4085,2234,5,2233,5,2247,1,0,0,0,0,0,0,0,0 // RA_FEARBREEZE#微風恐懼#
4085,2235,10,0,0,0,0,0,0,0,0,0,0,0,0 // RA_RANGERMAIN#遊俠主意#
4085,2236,10,117,5,0,0,0,0,0,0,0,0,0,0 // RA_AIMEDBOLT#瞄準標靶#
4085,2237,1,2239,3,0,0,0,0,0,0,0,0,0,0 // RA_DETONATOR#雷管#
4085,2238,5,118,5,0,0,0,0,0,0,0,0,0,0 // RA_ELECTRICSHOCKER#電擊陷阱#
4085,2239,5,2248,3,0,0,0,0,0,0,0,0,0,0 // RA_CLUSTERBOMB#榴霰彈#
4085,2240,1,0,0,0,0,0,0,0,0,0,0,0,0 // RA_WUGMASTERY#召狼術#
4085,2241,3,2240,1,0,0,0,0,0,0,0,0,0,0 // RA_WUGRIDER#騎狼術#
4085,2242,1,2241,1,0,0,0,0,0,0,0,0,0,0 // RA_WUGDASH#疾狼術#
4085,2243,5,2245,1,0,0,0,0,0,0,0,0,0,0 // RA_WUGSTRIKE#狼突擊#
4085,2244,5,2243,1,0,0,0,0,0,0,0,0,0,0 // RA_WUGBITE#狼咬#
4085,2245,10,2240,1,0,0,0,0,0,0,0,0,0,0 // RA_TOOTHOFWUG#狼牙#
4085,2246,5,2245,3,0,0,0,0,0,0,0,0,0,0 // RA_SENSITIVEKEEN#敏銳嗅覺#
4085,2247,5,2235,1,0,0,0,0,0,0,0,0,0,0 // RA_CAMOUFLAGE#偽裝戰術#
4085,2248,10,123,1,124,1,0,0,0,0,0,0,0,0 // RA_RESEARCHTRAP#陷阱研究#
4085,2249,1,2248,1,0,0,0,0,0,0,0,0,0,0 // RA_MAGENTATRAP#紫紅陷阱#
4085,2250,1,2248,1,0,0,0,0,0,0,0,0,0,0 // RA_COBALTTRAP#深藍陷阱#
4085,2251,1,2248,1,0,0,0,0,0,0,0,0,0,0 // RA_MAIZETRAP#淺黃陷阱#
4085,2252,1,2248,1,0,0,0,0,0,0,0,0,0,0 // RA_VERDURETRAP#青翠陷阱#
4085,2253,5,2237,1,0,0,0,0,0,0,0,0,0,0 // RA_FIRINGTRAP#燃燒陷阱#
4085,2254,5,2237,1,0,0,0,0,0,0,0,0,0,0 // RA_ICEBOUNDTRAP#冰封陷阱#
4085,5002,5,2234,5,0,0,0,0,0,0,0,0,0,0 // RA_UNLIMIT#菁英狙擊#
4085,5014,5,0,0,0,0,0,0,0,0,0,0,0,0 // ALL_FULL_THROTTLE#烈火戰車#
//Mechanic (Mado) (Regular)
4086,1,9,0,0,0,0,0,0,0,0,0,0,0,0 // NV_BASIC#基本技能#
4086,142,1,0,0,0,0,0,0,0,0,0,0,0,0 // NV_FIRSTAID#緊急治療#
4086,36,10,0,0,0,0,0,0,0,0,0,0,0,0 // MC_INCCARRY#負重量上升#
4086,37,10,36,3,0,0,0,0,0,0,0,0,0,0 // MC_DISCOUNT#低價買進#
4086,38,10,37,3,0,0,0,0,0,0,0,0,0,0 // MC_OVERCHARGE#高價賣出#
4086,39,10,36,5,0,0,0,0,0,0,0,0,0,0 // MC_PUSHCART#手推車使用#
4086,40,1,0,0,0,0,0,0,0,0,0,0,0,0 // MC_IDENTIFY#物品鑑定#
4086,41,10,39,3,0,0,0,0,0,0,0,0,0,0 // MC_VENDING#露天商店#
4086,42,10,0,0,0,0,0,0,0,0,0,0,0,0 // MC_MAMMONITE#金錢攻擊#
4086,153,1,0,0,0,0,0,0,0,0,0,0,0,0 // MC_CARTREVOLUTION#手推車攻擊#
4086,154,1,0,0,0,0,0,0,0,0,0,0,0,0 // MC_CHANGECART#改裝手推車#
4086,155,1,0,0,0,0,0,0,0,0,0,0,0,0 // MC_LOUD#大聲吶喊#
4086,94,5,0,0,0,0,0,0,0,0,0,0,0,0 // BS_IRON#鐵製造#
4086,95,5,94,1,0,0,0,0,0,0,0,0,0,0 // BS_STEEL#鋼製造#
4086,96,5,94,1,0,0,0,0,0,0,0,0,0,0 // BS_ENCHANTEDSTONE#屬性石製造#
4086,97,5,96,1,0,0,0,0,0,0,0,0,0,0 // BS_ORIDEOCON#神之金屬研究#
4086,98,3,0,0,0,0,0,0,0,0,0,0,0,0 // BS_DAGGER#短劍製作#
4086,99,3,98,1,0,0,0,0,0,0,0,0,0,0 // BS_SWORD#劍製作#
4086,100,3,99,1,0,0,0,0,0,0,0,0,0,0 // BS_TWOHANDSWORD#雙手劍製作#
4086,101,3,99,2,0,0,0,0,0,0,0,0,0,0 // BS_AXE#斧頭製作#
4086,102,3,103,1,0,0,0,0,0,0,0,0,0,0 // BS_MACE#權杖製作#
4086,103,3,98,1,0,0,0,0,0,0,0,0,0,0 // BS_KNUCKLE#拳套製作#
4086,104,3,98,2,0,0,0,0,0,0,0,0,0,0 // BS_SPEAR#長矛製作#
4086,105,1,0,0,0,0,0,0,0,0,0,0,0,0 // BS_HILTBINDING#武器保有#
4086,106,1,95,1,105,1,0,0,0,0,0,0,0,0 // BS_FINDINGORE#尋找礦石#
4086,107,10,105,1,0,0,0,0,0,0,0,0,0,0 // BS_WEAPONRESEARCH#武器研究#
4086,108,1,107,1,0,0,0,0,0,0,0,0,0,0 // BS_REPAIRWEAPON#武器修理#
4086,109,5,0,0,0,0,0,0,0,0,0,0,0,0 // BS_SKINTEMPER#強化火屬性#
4086,110,5,0,0,0,0,0,0,0,0,0,0,0,0 // BS_HAMMERFALL#大地之擊#
4086,111,5,110,2,0,0,0,0,0,0,0,0,0,0 // BS_ADRENALINE#速度激發#
4086,112,5,107,2,111,2,0,0,0,0,0,0,0,0 // BS_WEAPONPERFECT#無視體型攻擊#
4086,113,5,111,3,0,0,0,0,0,0,0,0,0,0 // BS_OVERTHRUST#兇砍#
4086,114,5,112,3,113,2,0,0,0,0,0,0,0,0 // BS_MAXIMIZE#武器值最大化#
4086,1012,1,0,0,0,0,0,0,0,0,0,0,0,0 // BS_UNFAIRLYTRICK#詭計的商術#
4086,1013,1,0,0,0,0,0,0,0,0,0,0,0,0 // BS_GREED#貪婪#
4086,410,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CALLBABY#寶貝請來這裡#
4086,459,1,111,5,0,0,0,0,0,0,0,0,0,0 // BS_ADRENALINE2#所有速度激發#
4086,2255,5,0,0,0,0,0,0,0,0,0,0,0,0 // NC_MADOLICENCE#魔導機甲執照#
4086,2256,5,2255,1,0,0,0,0,0,0,0,0,0,0 // NC_BOOSTKNUCKLE#噴射飛拳#
4086,2257,3,2256,2,0,0,0,0,0,0,0,0,0,0 // NC_PILEBUNKER#衝擊椎#
4086,2258,3,2256,2,0,0,0,0,0,0,0,0,0,0 // NC_VULCANARM#火神砲#
4086,2259,3,2258,1,0,0,0,0,0,0,0,0,0,0 // NC_FLAMELAUNCHER#火焰噴射器#
4086,2260,3,2258,3,0,0,0,0,0,0,0,0,0,0 // NC_COLDSLOWER#液體冷卻彈#
4086,2261,5,2259,2,2260,2,0,0,0,0,0,0,0,0 // NC_ARMSCANNON#加農砲#
4086,2262,3,2255,1,0,0,0,0,0,0,0,0,0,0 // NC_ACCELERATION#魔導機甲加速#
4086,2263,1,2262,1,0,0,0,0,0,0,0,0,0,0 // NC_HOVERING#懸停#
4086,2264,1,2263,1,0,0,0,0,0,0,0,0,0,0 // NC_F_SIDESLIDE#大步前進#
4086,2265,1,2263,1,0,0,0,0,0,0,0,0,0,0 // NC_B_SIDESLIDE#大步後退#
4086,2266,4,2255,4,0,0,0,0,0,0,0,0,0,0 // NC_MAINFRAME#主體改造#
4086,2267,3,2266,2,0,0,0,0,0,0,0,0,0,0 // NC_SELFDESTRUCTION#自我摧毀#
4086,2268,4,2266,2,0,0,0,0,0,0,0,0,0,0 // NC_SHAPESHIFT#形態轉換#
4086,2269,1,2267,2,0,0,0,0,0,0,0,0,0,0 // NC_EMERGENCYCOOL#緊急冷卻#
4086,2270,1,2268,2,0,0,0,0,0,0,0,0,0,0 // NC_INFRAREDSCAN#紅外線掃瞄#
4086,2271,3,2270,1,0,0,0,0,0,0,0,0,0,0 // NC_ANALYZE#解析#
4086,2272,3,2269,1,0,0,0,0,0,0,0,0,0,0 // NC_MAGNETICFIELD#磁場#
4086,2273,3,2272,2,0,0,0,0,0,0,0,0,0,0 // NC_NEUTRALBARRIER#中性防護罩#
4086,2274,3,2271,3,2273,2,0,0,0,0,0,0,0,0 // NC_STEALTHFIELD#隱形力場#
4086,2275,5,2255,2,0,0,0,0,0,0,0,0,0,0 // NC_REPAIR#修復#
4086,2276,10,0,0,0,0,0,0,0,0,0,0,0,0 // NC_TRAININGAXE#斧頭使用熟練度#
4086,2277,5,0,0,0,0,0,0,0,0,0,0,0,0 // NC_RESEARCHFE#火焰與大地的研究#
4086,2278,5,2276,1,0,0,0,0,0,0,0,0,0,0 // NC_AXEBOOMERANG#迴旋斧#
4086,2279,10,2278,3,0,0,0,0,0,0,0,0,0,0 // NC_POWERSWING#揮斧重擊#
4086,2280,5,2276,1,0,0,0,0,0,0,0,0,0,0 // NC_AXETORNADO#戰斧颶風#
4086,2281,5,2277,2,0,0,0,0,0,0,0,0,0,0 // NC_SILVERSNIPER#FAW銀光狙擊手#
4086,2282,5,2281,2,0,0,0,0,0,0,0,0,0,0 // NC_MAGICDECOY#FAW 魔法傀儡#
4086,2283,1,2281,1,0,0,0,0,0,0,0,0,0,0 // NC_DISJOINT#FAW解體#
4086,5006,5,2277,1,0,0,0,0,0,0,0,0,0,0 // NC_MAGMA_ERUPTION#巖漿噴發#
4086,5014,5,0,0,0,0,0,0,0,0,0,0,0,0 // ALL_FULL_THROTTLE#烈火戰車#
4086,2535,1,41,1,0,0,0,0,0,0,0,0,0,0 // ALL_BUYING_STORE#開設購買商店#
4086,2544,1,0,0,0,0,0,0,0,0,0,0,0,0 // MC_CARTDECORATE#改裝手推車II#
//Mechanic (Mado) (Trans)
4087,1,9,0,0,0,0,0,0,0,0,0,0,0,0 // NV_BASIC#基本技能#
4087,142,1,0,0,0,0,0,0,0,0,0,0,0,0 // NV_FIRSTAID#緊急治療#
4087,36,10,0,0,0,0,0,0,0,0,0,0,0,0 // MC_INCCARRY#負重量上升#
4087,37,10,36,3,0,0,0,0,0,0,0,0,0,0 // MC_DISCOUNT#低價買進#
4087,38,10,37,3,0,0,0,0,0,0,0,0,0,0 // MC_OVERCHARGE#高價賣出#
4087,39,10,36,5,0,0,0,0,0,0,0,0,0,0 // MC_PUSHCART#手推車使用#
4087,40,1,0,0,0,0,0,0,0,0,0,0,0,0 // MC_IDENTIFY#物品鑑定#
4087,41,10,39,3,0,0,0,0,0,0,0,0,0,0 // MC_VENDING#露天商店#
4087,42,10,0,0,0,0,0,0,0,0,0,0,0,0 // MC_MAMMONITE#金錢攻擊#
4087,153,1,0,0,0,0,0,0,0,0,0,0,0,0 // MC_CARTREVOLUTION#手推車攻擊#
4087,154,1,0,0,0,0,0,0,0,0,0,0,0,0 // MC_CHANGECART#改裝手推車#
4087,155,1,0,0,0,0,0,0,0,0,0,0,0,0 // MC_LOUD#大聲吶喊#
4087,94,5,0,0,0,0,0,0,0,0,0,0,0,0 // BS_IRON#鐵製造#
4087,95,5,94,1,0,0,0,0,0,0,0,0,0,0 // BS_STEEL#鋼製造#
4087,96,5,94,1,0,0,0,0,0,0,0,0,0,0 // BS_ENCHANTEDSTONE#屬性石製造#
4087,97,5,96,1,0,0,0,0,0,0,0,0,0,0 // BS_ORIDEOCON#神之金屬研究#
4087,98,3,0,0,0,0,0,0,0,0,0,0,0,0 // BS_DAGGER#短劍製作#
4087,99,3,98,1,0,0,0,0,0,0,0,0,0,0 // BS_SWORD#劍製作#
4087,100,3,99,1,0,0,0,0,0,0,0,0,0,0 // BS_TWOHANDSWORD#雙手劍製作#
4087,101,3,99,2,0,0,0,0,0,0,0,0,0,0 // BS_AXE#斧頭製作#
4087,102,3,103,1,0,0,0,0,0,0,0,0,0,0 // BS_MACE#權杖製作#
4087,103,3,98,1,0,0,0,0,0,0,0,0,0,0 // BS_KNUCKLE#拳套製作#
4087,104,3,98,2,0,0,0,0,0,0,0,0,0,0 // BS_SPEAR#長矛製作#
4087,105,1,0,0,0,0,0,0,0,0,0,0,0,0 // BS_HILTBINDING#武器保有#
4087,106,1,95,1,105,1,0,0,0,0,0,0,0,0 // BS_FINDINGORE#尋找礦石#
4087,107,10,105,1,0,0,0,0,0,0,0,0,0,0 // BS_WEAPONRESEARCH#武器研究#
4087,108,1,107,1,0,0,0,0,0,0,0,0,0,0 // BS_REPAIRWEAPON#武器修理#
4087,109,5,0,0,0,0,0,0,0,0,0,0,0,0 // BS_SKINTEMPER#強化火屬性#
4087,110,5,0,0,0,0,0,0,0,0,0,0,0,0 // BS_HAMMERFALL#大地之擊#
4087,111,5,110,2,0,0,0,0,0,0,0,0,0,0 // BS_ADRENALINE#速度激發#
4087,112,5,107,2,111,2,0,0,0,0,0,0,0,0 // BS_WEAPONPERFECT#無視體型攻擊#
4087,113,5,111,3,0,0,0,0,0,0,0,0,0,0 // BS_OVERTHRUST#兇砍#
4087,114,5,112,3,113,2,0,0,0,0,0,0,0,0 // BS_MAXIMIZE#武器值最大化#
4087,1012,1,0,0,0,0,0,0,0,0,0,0,0,0 // BS_UNFAIRLYTRICK#詭計的商術#
4087,1013,1,0,0,0,0,0,0,0,0,0,0,0,0 // BS_GREED#貪婪#
4087,384,10,109,3,105,1,107,5,113,3,0,0,0,0 // WS_MELTDOWN#野蠻兇砍#
4087,387,1,39,5,153,1,154,1,105,1,0,0,0,0 // WS_CARTBOOST#手推車加速#
4087,477,10,107,10,0,0,0,0,0,0,0,0,0,0 // WS_WEAPONREFINE#武器精練#
4087,485,10,42,10,110,5,387,1,0,0,0,0,0,0 // WS_CARTTERMINATION#手推車終結技#
4087,486,5,113,5,0,0,0,0,0,0,0,0,0,0 // WS_OVERTHRUSTMAX#兇砍最大值#
4087,410,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CALLBABY#寶貝請來這裡#
4087,459,1,111,5,0,0,0,0,0,0,0,0,0,0 // BS_ADRENALINE2#所有速度激發#
4087,2255,5,0,0,0,0,0,0,0,0,0,0,0,0 // NC_MADOLICENCE#魔導機甲執照#
4087,2256,5,2255,1,0,0,0,0,0,0,0,0,0,0 // NC_BOOSTKNUCKLE#噴射飛拳#
4087,2257,3,2256,2,0,0,0,0,0,0,0,0,0,0 // NC_PILEBUNKER#衝擊椎#
4087,2258,3,2256,2,0,0,0,0,0,0,0,0,0,0 // NC_VULCANARM#火神砲#
4087,2259,3,2258,1,0,0,0,0,0,0,0,0,0,0 // NC_FLAMELAUNCHER#火焰噴射器#
4087,2260,3,2258,3,0,0,0,0,0,0,0,0,0,0 // NC_COLDSLOWER#液體冷卻彈#
4087,2261,5,2259,2,2260,2,0,0,0,0,0,0,0,0 // NC_ARMSCANNON#加農砲#
4087,2262,3,2255,1,0,0,0,0,0,0,0,0,0,0 // NC_ACCELERATION#魔導機甲加速#
4087,2263,1,2262,1,0,0,0,0,0,0,0,0,0,0 // NC_HOVERING#懸停#
4087,2264,1,2263,1,0,0,0,0,0,0,0,0,0,0 // NC_F_SIDESLIDE#大步前進#
4087,2265,1,2263,1,0,0,0,0,0,0,0,0,0,0 // NC_B_SIDESLIDE#大步後退#
4087,2266,4,2255,4,0,0,0,0,0,0,0,0,0,0 // NC_MAINFRAME#主體改造#
4087,2267,3,2266,2,0,0,0,0,0,0,0,0,0,0 // NC_SELFDESTRUCTION#自我摧毀#
4087,2268,4,2266,2,0,0,0,0,0,0,0,0,0,0 // NC_SHAPESHIFT#形態轉換#
4087,2269,1,2267,2,0,0,0,0,0,0,0,0,0,0 // NC_EMERGENCYCOOL#緊急冷卻#
4087,2270,1,2268,2,0,0,0,0,0,0,0,0,0,0 // NC_INFRAREDSCAN#紅外線掃瞄#
4087,2271,3,2270,1,0,0,0,0,0,0,0,0,0,0 // NC_ANALYZE#解析#
4087,2272,3,2269,1,0,0,0,0,0,0,0,0,0,0 // NC_MAGNETICFIELD#磁場#
4087,2273,3,2272,2,0,0,0,0,0,0,0,0,0,0 // NC_NEUTRALBARRIER#中性防護罩#
4087,2274,3,2271,3,2273,2,0,0,0,0,0,0,0,0 // NC_STEALTHFIELD#隱形力場#
4087,2275,5,2255,2,0,0,0,0,0,0,0,0,0,0 // NC_REPAIR#修復#
4087,2276,10,0,0,0,0,0,0,0,0,0,0,0,0 // NC_TRAININGAXE#斧頭使用熟練度#
4087,2277,5,0,0,0,0,0,0,0,0,0,0,0,0 // NC_RESEARCHFE#火焰與大地的研究#
4087,2278,5,2276,1,0,0,0,0,0,0,0,0,0,0 // NC_AXEBOOMERANG#迴旋斧#
4087,2279,10,2278,3,0,0,0,0,0,0,0,0,0,0 // NC_POWERSWING#揮斧重擊#
4087,2280,5,2276,1,0,0,0,0,0,0,0,0,0,0 // NC_AXETORNADO#戰斧颶風#
4087,2281,5,2277,2,0,0,0,0,0,0,0,0,0,0 // NC_SILVERSNIPER#FAW銀光狙擊手#
4087,2282,5,2281,2,0,0,0,0,0,0,0,0,0,0 // NC_MAGICDECOY#FAW 魔法傀儡#
4087,2283,1,2281,1,0,0,0,0,0,0,0,0,0,0 // NC_DISJOINT#FAW解體#
4087,5006,5,2277,1,0,0,0,0,0,0,0,0,0,0 // NC_MAGMA_ERUPTION#巖漿噴發#
4087,5014,5,0,0,0,0,0,0,0,0,0,0,0,0 // ALL_FULL_THROTTLE#烈火戰車#
4087,2535,1,41,1,0,0,0,0,0,0,0,0,0,0 // ALL_BUYING_STORE#開設購買商店#
4087,2544,1,0,0,0,0,0,0,0,0,0,0,0,0 // MC_CARTDECORATE#改裝手推車II#
//Baby Rune Knight
4096,1,9,0,0,0,0,0,0,0,0,0,0,0,0 // NV_BASIC#基本技能#
4096,142,1,0,0,0,0,0,0,0,0,0,0,0,0 // NV_FIRSTAID#緊急治療#
4096,2,10,0,0,0,0,0,0,0,0,0,0,0,0 // SM_SWORD#單手劍使用熟練度#
4096,3,10,2,1,0,0,0,0,0,0,0,0,0,0 // SM_TWOHAND#雙手劍使用熟練度#
4096,4,10,0,0,0,0,0,0,0,0,0,0,0,0 // SM_RECOVERY#快速恢復#
4096,5,10,0,0,0,0,0,0,0,0,0,0,0,0 // SM_BASH#狂擊#
4096,6,10,0,0,0,0,0,0,0,0,0,0,0,0 // SM_PROVOKE#挑釁#
4096,7,10,5,5,0,0,0,0,0,0,0,0,0,0 // SM_MAGNUM#怒爆#
4096,8,10,6,5,0,0,0,0,0,0,0,0,0,0 // SM_ENDURE#霸體#
4096,144,1,0,0,0,0,0,0,0,0,0,0,0,0 // SM_MOVINGRECOVERY#移動時恢復HP#
4096,145,1,0,0,0,0,0,0,0,0,0,0,0,0 // SM_FATALBLOW#攻擊弱點#
4096,146,1,0,0,0,0,0,0,0,0,0,0,0,0 // SM_AUTOBERSERK#狂暴狀態#
4096,408,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_BABY#爸媽我愛您#
4096,409,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CALLPARENT#爸媽我想念您#
4096,55,10,0,0,0,0,0,0,0,0,0,0,0,0 // KN_SPEARMASTERY#長矛使用熟練度#
4096,56,10,55,1,0,0,0,0,0,0,0,0,0,0 // KN_PIERCE#連刺攻擊#
4096,57,10,63,1,58,3,0,0,0,0,0,0,0,0 // KN_BRANDISHSPEAR#騎乘攻擊#
4096,58,10,56,5,0,0,0,0,0,0,0,0,0,0 // KN_SPEARSTAB#長矛刺擊#
4096,59,5,56,3,0,0,0,0,0,0,0,0,0,0 // KN_SPEARBOOMERANG#投擲長矛攻擊#
4096,60,10,3,1,0,0,0,0,0,0,0,0,0,0 // KN_TWOHANDQUICKEN#雙手劍攻擊速度增加#
4096,61,5,3,1,0,0,0,0,0,0,0,0,0,0 // KN_AUTOCOUNTER#反擊#
4096,62,10,5,10,7,3,3,5,60,10,61,5,0,0 // KN_BOWLINGBASH#怪物互擊#
4096,63,1,8,1,0,0,0,0,0,0,0,0,0,0 // KN_RIDING#騎乘術#
4096,64,5,63,1,0,0,0,0,0,0,0,0,0,0 // KN_CAVALIERMASTERY#騎兵修練#
4096,1001,1,0,0,0,0,0,0,0,0,0,0,0,0 // KN_CHARGEATK#衝鋒攻擊#
4096,495,1,60,10,0,0,0,0,0,0,0,0,0,0 // KN_ONEHAND#單手劍攻擊速度增加#
4096,2001,10,2010,2,0,0,0,0,0,0,0,0,0,0 // RK_ENCHANTBLADE#魔力劍#
4096,2002,10,2001,3,0,0,0,0,0,0,0,0,0,0 // RK_SONICWAVE#音速衝擊波#
4096,2003,10,61,1,2001,2,0,0,0,0,0,0,0,0 // RK_DEATHBOUND#死亡反彈#
4096,2004,10,2020,3,0,0,0,0,0,0,0,0,0,0 // RK_HUNDREDSPEAR#百矛穿刺#
4096,2005,5,2001,5,0,0,0,0,0,0,0,0,0,0 // RK_WINDCUTTER#風壓飛刃#
4096,2006,5,2002,2,2003,5,2005,3,0,0,0,0,0,0 // RK_IGNITIONBREAK#致命爆裂#
4096,2007,5,64,1,0,0,0,0,0,0,0,0,0,0 // RK_DRAGONTRAINING#龍駕馭#
4096,2008,10,2007,2,0,0,0,0,0,0,0,0,0,0 // RK_DRAGONBREATH#龍之氣息#
4096,2009,5,2007,2,0,0,0,0,0,0,0,0,0,0 // RK_DRAGONHOWLING#龍之咆哮#
4096,2010,10,0,0,0,0,0,0,0,0,0,0,0,0 // RK_RUNEMASTERY#盧恩精熟#
4096,2020,5,57,2,0,0,0,0,0,0,0,0,0,0 // RK_PHANTOMTHRUST#幻象突刺#
4096,5004,10,2007,2,0,0,0,0,0,0,0,0,0,0 // RK_DRAGONBREATH_WATER#龍之氣息-水#
4096,5014,5,0,0,0,0,0,0,0,0,0,0,0,0 // ALL_FULL_THROTTLE#烈火戰車#
4096,5065,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CHEERUP#爸比媽咪請加油#
//Baby Warlock
4097,1,9,0,0,0,0,0,0,0,0,0,0,0,0 // NV_BASIC#基本技能#
4097,142,1,0,0,0,0,0,0,0,0,0,0,0,0 // NV_FIRSTAID#緊急治療#
4097,9,10,0,0,0,0,0,0,0,0,0,0,0,0 // MG_SRECOVERY#禪心#
4097,10,1,0,0,0,0,0,0,0,0,0,0,0,0 // MG_SIGHT#火狩#
4097,11,10,0,0,0,0,0,0,0,0,0,0,0,0 // MG_NAPALMBEAT#心靈爆破#
4097,12,10,11,7,13,5,0,0,0,0,0,0,0,0 // MG_SAFETYWALL#暗之障壁#
4097,13,10,11,4,0,0,0,0,0,0,0,0,0,0 // MG_SOULSTRIKE#聖靈召喚#
4097,14,10,0,0,0,0,0,0,0,0,0,0,0,0 // MG_COLDBOLT#冰箭術#
4097,15,10,14,5,0,0,0,0,0,0,0,0,0,0 // MG_FROSTDIVER#冰凍術#
4097,16,10,0,0,0,0,0,0,0,0,0,0,0,0 // MG_STONECURSE#石化術#
4097,17,10,19,4,0,0,0,0,0,0,0,0,0,0 // MG_FIREBALL#火球術#
4097,18,10,17,5,10,1,0,0,0,0,0,0,0,0 // MG_FIREWALL#火焰之壁#
4097,19,10,0,0,0,0,0,0,0,0,0,0,0,0 // MG_FIREBOLT#火箭術#
4097,20,10,0,0,0,0,0,0,0,0,0,0,0,0 // MG_LIGHTNINGBOLT#雷擊術#
4097,21,10,20,4,0,0,0,0,0,0,0,0,0,0 // MG_THUNDERSTORM#雷爆術#
4097,157,1,0,0,0,0,0,0,0,0,0,0,0,0 // MG_ENERGYCOAT#能量外套#
4097,408,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_BABY#爸媽我愛您#
4097,409,1,0,0,0,0,0,0,0,0,0,0,0,0 // WE_CALLPARENT#爸媽我想念您#
